account_name,isin,accounting_year,g_S1,g_S2,FACTSET_ENTITY_ID
Zhen Ding Technology Holding Ltd,KYG989221000,2015,25943.1,709237.8,0C8Q7J-E
OE SOLUTIONS,KR7138080007,2015,1143.24,0,09CNYP-E
Vonovia,DE000A1ML7J1,2015,11974.41,27188.89,05VHK5-E
Fonterra Co-operative Group,NZFSFE0001S5,2015,1.433175e6,618609,0CW20X-E
JESS LINK PRODUCTS,TW0006197007,2015,363.0,3466,061K5X-E
Seven Generations Energy,CA81783Q1054,2015,274011.0,5492,00BBXC-E
Qatar National Bank,QA0006929895,2015,24319.2,,05NWT8-E
Cellnex Telecom SA,ES0105066007,2015,2575.89,,0FG8RZ-E
Abbott Laboratories,US0028241000,2015,514000.0,564000,000BG2-E
Abertis Infraestructuras,ES0111845014,2015,63412.0,57999,05HGD6-E
"Air Products & Chemicals, Inc.",US0091581068,2015,1.43e7,10900000,000BN8-E
AK Steel Holding Corporation,US0015471081,2015,8.092985e6,2422115,000BNN-E
AKENERJİ ELEKTRİK ÜRETİM A.Ş.,TRAAKENR91L9,2015,1.316374e6,13556,05J0DM-E
Ambuja Cements,INE079A01024,2015,1.3585987e7,888778,05HZ5F-E
Ansell,AU000000ANN9,2015,109133.0,81743,00300K-E
Arcadis,NL0006237562,2015,15600.0,25971,05J1H4-E
Arconic Corp,US03966V1070,2015,1.540746e6,1819181,0LFDN4-E
Asics Corporation,JP3118000003,2015,5664.0,26527,05J1HQ-E
ASR Nederland N.V.,NL0011872643,2015,2512.2,Question not applicable,0G82VB-E
ASTM SpA,IT0000084027,2015,23572.0,30148,05HGQJ-E
AstraZeneca,GB0009895292,2015,318633.0,285052,000Z35-E
AU Optronics,TW0002409000,2015,308529.79,2473342.03,05HWHG-E
Avangrid Inc,US05351W1036,2015,1.184433e6,32082,002F7N-E
Avangrid Inc,US05351W1036,2015,1.184433e6,32082,0FZ1HS-E
Aviva plc,GB0002162385,2015,19112.0,49595,05G2MG-E
Axis Bank,INE238A01034,2015,8778.0,134747,05T4JX-E
Banco Davivienda SA,COB51PA00076,2015,5019.0,8624,05WQPQ-E
Bank of Montreal,CA0636711016,2015,37837.0,115333,000CKX-E
Bankinter,ES0113679I37,2015,922.0,,05HJX4-E
Barloworld,ZAE000026639,2015,191571.0,75198,05HX0H-E
Beni Stabili Spa SIIQ,IT0001389631,2015,1841.0,Question not applicable,05HS4J-E
Bertelsmann,DE0005224901,2015,257600.0,292800,002JGK-E
BillerudKorsnäs,SE0000862997,2015,121401.0,143743,0CMBQR-E
BillerudKorsnäs,SE0000862997,2015,121401.0,143743,003JGR-E
Birla Carbon,TH0200010Y07,2015,3.229498e6,93551,05J5B3-E
Brambles,AU000000BXB1,2015,78940.0,41820,06K7MS-E
Burberry Group,GB0031743007,2015,2141.0,35550,05JSWX-E
CA Technologies,US12673P1057,2015,14064.0,45895,000F2F-E
Campbell Soup Company,US1344291091,2015,403057.0,321939,000D8R-E
Carl Zeiss AG,DE0005313704,2015,28722.0,171148,05J5W9-E
Caverion,FI4000062781,2015,34837.0,6201,0D2B6X-E
Celsia SA ESP,COT60PA00038,2015,2.85817891e6,63059.19,05PMHJ-E
"Chubu Electric Power Co., Inc.",JP3526600006,2015,5.6322884e7,Question not applicable,05HWC8-E
Cia Energética de São Paulo S.A. - CESP,BRCESPACNOR3,2015,2596.0,439,05WHCL-E
CJ Cheiljedang,KR7097950000,2015,142478.0,163437,06Y1K4-E
ComfortDelGro Corporation Limited,SG1N31909426,2015,1.120332e6,,05MRM9-E
Crescent Point Energy Corporation,CA22576C1014,2015,2.7600441e6,834655.17,07ZBVW-E
Danieli & C Officine Meccaniche S.p.A.,IT0000076502,2015,5557.0,0,05HQ2V-E
Darfon Electronics Corp,TW0008163007,2015,4440.89,86159.79,06J37R-E
DIA,ES0126775032,2015,648655.78,302401.46,06HVK0-E
Digital Realty Trust Inc,US2538681030,2015,8268.0,1177654,0067HG-E
Dominion Energy,US25746U1097,2015,3.4253305e7,70155,000HMG-E
Drax Group,GB00B1VNSX38,2015,1.3271002e7,254314,007HDQ-E
EDP - Energias do Brasil S.A.,BRENBRACNOR2,2015,4.528735e6,Question not applicable,0663NL-E
Edwards Lifesciences Corp,US28176E1082,2015,5446.0,25723,002Q6V-E
"Electric Power Development Co.,Ltd (J-POWER)",JP3551200003,2015,5.6005568e7,59217,05V8QW-E
Enel Distribuição São Paulo,BRELPLACNOR9,2015,6156.32,569419.54,05HZGW-E
Euskaltel SA,ES0105075008,2015,915.83,9479.44,05VK5V-E
"FamilyMart Co.,Ltd.",JP3802600001,2015,6706.0,Question not applicable,05HWLZ-E
"FamilyMart Co.,Ltd.",JP3802600001,2015,6706.0,Question not applicable,0GHP96-E
Farmer Brothers,US3076751086,2015,36561.0,,000JGQ-E
FORD OTOMOTİV SANAYİ A.Ş.,TRAOTOSN91H6,2015,80575.57,120448.64,05HYX4-E
GAIL,INE129A01019,2015,2.549023e6,420835,05JZZP-E
General Motors Company,US37045V1008,2015,1.863495e6,4859274,0801VG-E
Getlink,FR0010533075,2015,34308.0,50538.1,06TDCT-E
Goldcorp Inc.,CA3809564097,2015,594793.0,647548,001PHK-E
Great Portland Estates,GB00BF5H9P87,2015,3016.0,18708,05HXR2-E
Havas,FR0000121881,2015,3464.0,12253,002VBQ-E
Heineken NV,NL0000009165,2015,1.03405e6,,003J84-E
Hewlett Packard Enterprise Company,US42824C1099,2015,37300.0,500998,0FM7LR-E
"Hologic, Inc.",US4364401012,2015,17533.0,6098,000LR1-E
Hong Kong Aircraft Engineering,HK0044000302,2015,32435.0,80653,05HZXG-E
Huhtamäki Oyj,FI0009000459,2015,191000.0,523000,003MF9-E
"Ibiden Co., Ltd.",JP3148800000,2015,127100.0,635200,05HWW7-E
Indian Oil Corporation,INE242A01010,2015,1.5883322e7,74438,003KJ3-E
Indorama Ventures PCL,TH1027010004,2015,2.226176e6,1842432,06KVGK-E
INDUS Holding AG,DE0006200108,2015,143.1,51,05HR85-E
Industrial Bank of Korea,KR7024110009,2015,11212.02,52305.41,05HWPM-E
ING Group,NL0011821202,2015,21608.0,118094,001RVZ-E
Ingenico,FR0000125346,2015,7781.0,8326,001G7R-E
"Interpublic Group of Companies, Inc.",US4606901001,2015,2496.8,21964.2,000N2T-E
Investec Limited,ZAE000081949,2015,1813.0,36683,05HWY2-E
Iron Mountain Inc.,US46284V1017,2015,130267.0,152902,00G70G-E
Iron Mountain Inc.,US46284V1017,2015,130267.0,152902,0049BR-E
Isetan Mitsukoshi Holdings Ltd.,JP3894900004,2015,38095.0,Question not applicable,074TP4-E
ISS,DK0060542181,2015,107646.0,18626,062N2M-E
Japan Airlines Corporation,JP3705200008,2015,8.543113e6,75000,0045G3-E
JSE Ltd,ZAE000079711,2015,78.4,9272,008CDX-E
JSW Steel Ltd.,INE019A01038,2015,3.1724749e7,179922,062PTT-E
KBC Group,BE0003565737,2015,42554.49,65705.11,0622GR-E
Keysight Technologies Inc,US49338L1035,2015,7982.8,80549.3,00FZYT-E
Kia Motors Corp,KR7000270009,2015,385154.0,822489,05HWHZ-E
Koninklijke Philips NV,NL0000009538,2015,39216.0,212128,000TCK-E
Korea Gas Corp,KR7036460004,2015,456413.0,352277,05HXHR-E
KT Corporation,KR7030200000,2015,41355.0,1054698,05DZG9-E
Larsen & Toubro,INE018A01030,2015,368660.0,321972,05HXPL-E
LG Display,KR7034220004,2015,4.588331e6,3490745,05WWDD-E
Lite-On Technology Corporation,TW0002301009,2015,17205.97,364671.34,05HX62-E
London Stock Exchange Group,GB00B0SWJX34,2015,1094.0,24204,05HWPZ-E
Lotte Chemical Corp,KR7011170008,2015,4.16563e6,1432460,05HZ79-E
Mahindra & Mahindra,INE101A01026,2015,38051.0,219108,05J1P0-E
Mahindra & Mahindra Financial Services,INE774D01024,2015,127.0,1874,06F11N-E
Mahindra Lifespace Developer Limited,INE813A01018,2015,1901.0,11459,05K4XN-E
Marico,INE196A01026,2015,3180.0,12992,05J4DJ-E
Masco Corporation,US5745991068,2015,98359.0,198646,000PHP-E
"MEGMILK SNOW BRAND Co.,Ltd.",JP3947800003,2015,134150.0,Question not applicable,0833Y1-E
Mercury NZ Limited,NZMRPE0001S2,2015,397921.0,153,007XQW-E
MITSUBA CORPORATION,JP3895200008,2015,14962.0,196445,05J2BN-E
"Mitsubishi UFJ Financial Group, Inc.",JP3902900004,2015,11344.0,209604,061WXY-E
MTU Aero Engines AG,DE000A0D9PT0,2015,36755.0,44242,064R02-E
Neste Oyj,FI0009013296,2015,2.933e6,452000,05LP7T-E
NIKE Inc.,US6541061031,2015,21293.0,262354,000RBW-E
"Nippon Express Co., Ltd.",JP3729400006,2015,728378.0,233053,05HWG0-E
Norsk Hydro,NO0005052605,2015,9.932976e6,4082613,002CDF-E
Northrop Grumman Corp,US6668071029,2015,141688.0,433331,0034R9-E
Oi S.A,BROIBRACNOR1,2015,47040.64,203105.17,05HXDX-E
OSRAM Licht AG,DE000LED4000,2015,33300.0,,0D21QT-E
Outotec Oyj,FI0009014575,2015,4431.0,7646,06KJB5-E
Owens Corning,US6907421019,2015,2.554728e6,,06KNS6-E
Petrofac,GB00B0H2K534,2015,260974.0,19643,05L69W-E
Pierre & Vacances Center Parcs Group,FR0000073041,2015,123000.0,61000,05HZ41-E
Piramal Pharma Limited,INE140A01024,2015,33228.0,72199,05J1KP-E
Pirelli,IT0005278236,2015,180633.0,655023,05HGKC-E
Pola Orbis Holdings Inc.,JP3855900001,2015,5276.2,10631.8,0808LR-E
Polymetal,JE00B6T5S470,2015,244000.0,428000,0C471F-E
PPL Corporation,US69351T1060,2015,3.0382287e7,430235,000TLW-E
Prologis,US74340W1036,2015,2307.0,4754,0BTZL3-E
PUMA SE,DE0006969603,2015,7296.0,,05HSK3-E
Regions Financial Corporation,US7591EP1005,2015,6224.0,129815,05Z5MM-E
Remy Cointreau,FR0000130395,2015,6609.0,1598,05HX5S-E
Rentokil Initial,GB00B082RF11,2015,182622.0,16616,003JV0-E
Royal Bank of Canada,CA7800871021,2015,23230.0,85049,0018FV-E
RWE AG,DE0007037129,2015,1.523e8,1300000,001FW9-E
SANDEN CORPORATION,JP3336400001,2015,25551.0,105740,05HZMS-E
"Schnitzer Steel Industries, Inc.",US8068821060,2015,133752.0,41057,000VRX-E
SCSK Corporation,JP3400400002,2015,151.0,39669,0C45FY-E
Shaftesbury,GB0007990962,2015,375.56,1017.62,05HZBG-E
Shangri-La Asia,BMG8063F1068,2015,168503.0,903687,003NLB-E
"Shiseido Co., Ltd.",JP3351600006,2015,48009.0,44218,003JV2-E
Showa Denko Materials Co Ltd,JP3785000005,2015,145112.0,547076,05HWLL-E
SIAS,IT0003201198,2015,10656.0,28235,05JZZT-E
Société Générale,FR0000130809,2015,29991.0,196253,05FWBG-E
Sodexo,FR0000121220,2015,97632.0,48184,0021DS-E
"Sohgo Security Services Co., Ltd.",JP3431900004,2015,22825.0,Question not applicable,05K3DK-E
Stockmann Oyj,FI0009000251,2015,170.0,43700,05J0B1-E
Stora Enso Oyj,FI0009005961,2015,2.243e6,,002V9S-E
"Sumitomo Mitsui Trust Holdings, Inc.",JP3892100003,2015,5002.14,43560.56,089108-E
Takeda Pharmaceutical Company Limited,JP3463000004,2015,153211.0,230533,05HWBL-E
Tatung Company,TW0002371002,2015,670.08,13072.57,05HX5Y-E
Telefónica,ES0178430E18,2015,334440.0,2011870,05DZGP-E
"The Yokohama Rubber Co., Ltd.",JP3955800002,2015,336342.0,357718,05HXN0-E
Thomas Cook Group,GB00B1VYCH82,2015,4.091159e6,20867,002V85-E
Thomas Cook Group,GB00B1VYCH82,2015,4.091159e6,20867,06NT4S-E
Toda Corporation,JP3627000007,2015,52336.0,25504,05HYW4-E
Tokyo Century Corporation,JP3424950008,2015,247.0,,07M5B9-E
Tokyo Electron Ltd.,JP3571400005,2015,7818.0,30349,05HWCG-E
"Tokyo Tatemono Co., Ltd.",JP3582600007,2015,3243.0,47324,05HZNF-E
Tongaat Hulett Ltd,ZAE000096541,2015,811994.0,305794,05HZGV-E
TotalEnergies,FR0000120271,2015,4.18e7,4000000,002KX6-E
Toyo Tire Corporation,JP3610600003,2015,293725.35,350367.96,05HZZT-E
TransAlta Corporation,CA89346D1078,2015,3.2041425e7,186390,003FXF-E
Trelleborg AB,SE0000114837,2015,96900.0,183100,05HYTR-E
Trimble Inc.,US8962391004,2015,1309.16,6720.46,00182C-E
True Corporation,TH0375010Z06,2015,18235.0,297317,0025Z4-E
Veolia Environnement SA,FR0000124141,2015,2.7436e7,7533000,0024DP-E
VINCI,FR0000125486,2015,1.951489e6,281554,003K9V-E
Yara International ASA,NO0010208051,2015,1.52e7,840952,005KQ2-E
Zalando SE,DE000ZAL1111,2015,3131.0,20239,0850ZM-E
Zurich Insurance Group,CH0011075394,2015,26478.01,69765.19,05GGL5-E
Aareal Bank AG,DE0005408116,2015,4257.0,6243,05J74D-E
Abbott Laboratories,US0028241000,2015,507000.0,570000,000BG2-E
Abertis Infraestructuras,ES0111845014,2015,64501.0,57751,05HGD6-E
ABN Amro Holding,NL0011540547,2015,6.21,2.59,09YPPF-E
ABN Amro Holding,NL0011540547,2015,6.21,2.59,09YPNK-E
Absa Group Limited,ZAE000255915,2015,20008.0,247427,003HPZ-E
"Advantech Co, Ltd.",TW0002395001,2015,1771.1,27821,05HZ5K-E
Advantest Corporation,JP3122400009,2015,3726.0,Question not applicable,003QTP-E
Agilent Technologies Inc.,US00846U1016,2015,7993.0,51982,002LV5-E
Air France - KLM,FR0000031122,2015,2.7407154e7,25845,05ZKN9-E
AKENERJİ ELEKTRİK ÜRETİM A.Ş.,TRAAKENR91L9,2015,1.316374e6,13556,05J0DM-E
Alliant Energy Corporation,US0188021085,2015,1.6457428e7,4273.48,002KG0-E
Alliant Energy Corporation,US0188021085,2015,1.6457428e7,4273.48,000YY5-E
"Amadeus IT Group, S.A.",ES0109067019,2015,1348.0,40483,09Q519-E
Ambuja Cements,INE079A01024,2015,1.3585987e7,547813,05HZ5F-E
Anta Sports Products Ltd,KYG040111059,2015,14800.0,46769,009D4Z-E
Anthem Inc,US0367521038,2015,8237.0,128813,003CLR-E
Anthem Inc,US0367521038,2015,8237.0,128813,060W5N-E
Antofagasta,GB0000456144,2015,554767.0,1334263,05HWXC-E
Arcadis,NL0006237562,2015,15600.0,25971,05J1H4-E
ARKEMA,FR0010313833,2015,3.0e6,0,0631PJ-E
ARVIND Ltd,INE034A01011,2015,346822.0,395295,003NN5-E
AstraZeneca,GB0009895292,2015,318670.0,285052,000Z35-E
ASUSTeK Computer Inc,TW0002357001,2015,100.0,,05HWDY-E
Aviva plc,GB0002162385,2015,19112.0,49595,05G2MG-E
Azbil Corporation,JP3937200008,2015,5454.0,15095,05HZ0Z-E
BAE Systems,GB0002634946,2015,579880.0,571859,05HK0H-E
Banco Davivienda SA,COB51PA00076,2015,5019.0,8624,05WQPQ-E
Banco Santander,ES0113900J37,2015,29086.0,,06WSS6-E
BanColombia SA,COB07PA00078,2015,614.0,27251,003JGK-E
Bank of Nova Scotia (Scotiabank),CA0641491075,2015,12409.0,125053,0032PQ-E
Barloworld,ZAE000026639,2015,191571.0,75198,05HX0H-E
Beach Energy,AU000000BPT9,2015,41203.0,578,05J15K-E
Bharat Petroleum Corporation,INE029A01011,2015,3.90079e6,174960,05HWZC-E
BillerudKorsnäs,SE0000862997,2015,121401.0,135714,0CMBQR-E
BillerudKorsnäs,SE0000862997,2015,121401.0,135714,003JGR-E
Biogen Inc.,US09062X1037,2015,60179.0,38173,00167Y-E
Bolloré SA,FR0000039299,2015,492854.0,71921,05HXG3-E
Brambles,AU000000BXB1,2015,78940.0,41820,06K7MS-E
CaixaBank,ES0140609019,2015,19120.0,870.31,06Y6NS-E
Capital & Counties Properties PLC,GB00B62G9D36,2015,1356.0,5553,095B5H-E
Carl Zeiss AG,DE0005313704,2015,28722.0,171148,05J5W9-E
Caverion,FI4000062781,2015,34837.0,3954,0D2B6X-E
Centrais Eletricas Brasileiras S/A (ELETROBRAS),BRELETACNOR6,2015,5.967814e6,1363993,05HWJK-E
CEZ,CZ0005112300,2015,2.8677888e7,,05HWYY-E
"Chugai Pharmaceutical Co., Ltd.",JP3519400000,2015,47441.0,54646,05HWKC-E
Coca-Cola Femsa Sab-Ser l,MX01KO000002,2015,164941.0,218643,001XDF-E
Coca-Cola HBC AG,CH0198251305,2015,317763.36,344755.72,0CSS3M-E
ComfortDelGro Corporation Limited,SG1N31909426,2015,1.010597e6,109735,05MRM9-E
Cooper Tire & Rubber,US2168311072,2015,144457.0,448722,000F6H-E
CSL,AU000000CSL8,2015,87244.0,186423,003Q91-E
CSX Corporation,US1264081035,2015,5.300099e6,280588,000FFC-E
"Daiwa House Industry Co., Ltd.",JP3505000004,2015,272842.4,268745.64,05HWHH-E
Danieli & C Officine Meccaniche S.p.A.,IT0000076502,2015,229509.0,280681,05HQ2V-E
Darfon Electronics Corp,TW0008163007,2015,4440.89,86159.79,06J37R-E
Deutsche Beteiligungs AG,DE000A1TNUT7,2015,102.13,10.56,05HS0F-E
DIA,ES0126775032,2015,648655.57,302401.46,06HVK0-E
DKS Co Ltd,JP3475000000,2015,21468.0,30920,05J5S9-E
Drägerwerk AG,DE0005550636,2015,42672.0,25813,05J37F-E
Eaton Corporation,IE00B8KQN827,2015,310661.29,962047.81,000HWL-E
Eaton Corporation,IE00B8KQN827,2015,310661.29,962047.81,00DZZ3-E
EDP - Energias do Brasil S.A.,BRENBRACNOR2,2015,4.52873573e6,348820.07,0663NL-E
Edwards Lifesciences Corp,US28176E1082,2015,5446.0,25723,002Q6V-E
Elisa Oyj,FI0009007884,2015,409.0,77071,05HXDY-E
Enel Distribuição São Paulo,BRELPLACNOR9,2015,6156.32,569419.54,05HZGW-E
"ENEOS Holdings, Inc.",JP3386450005,2015,2.5767319e7,5705,088JCX-E
Fanuc Corporation,JP3802400006,2015,7189.3,93986.2,05HWCD-E
"Fast Retailing Co., Ltd.",JP3802300008,2015,11474.0,126398,05HWKM-E
FP Corporation,JP3167000003,2015,44155.0,167196,05HYYX-E
Franco-Nevada Corporation,CA3518581051,2015,52.0,Question not applicable,009Q57-E
freenet AG,DE000A0Z2ZZ5,2015,7994.9,71576.5,06PG6W-E
"Fuyo General Lease Co., Ltd.",JP3826270005,2015,154.0,1206,05ZKN4-E
GAIL,INE129A01019,2015,2.549023e6,420835,05JZZP-E
Galenica,CH0360674466,2015,2851.0,1835,0GL89N-E
Getlink,FR0010533075,2015,34308.0,50538,06TDCT-E
GHCL LIMITED,INE539A01019,2015,878659.4,111449.3,05JC16-E
Gjensidige Forsikring ASA,NO0010582521,2015,785.0,857,069Y86-E
Great Portland Estates,GB00BF5H9P87,2015,3016.0,6634,05HXR2-E
Grupo de Inversiones Suramericana SA,COT13PA00086,2015,1558.4,9816,05J27C-E
Grupo Elecnor,ES0129743318,2015,44293.0,12543,05HTSN-E
Hamamatsu Photonics K.K.,JP3771800004,2015,12714.02,47725.86,05HWXB-E
Hang Seng Bank,HK0011000095,2015,54.4,23936,003QB7-E
HDFC Bank Ltd,INE040A01034,2015,6830.47,471112.54,003L7K-E
Heineken NV,NL0000009165,2015,1.03405e6,619873,003J84-E
Helical Plc,GB00B0FYMT95,2015,796.43,2877.28,05J049-E
Henkel AG & Co. KGaA,DE0006048432,2015,353000.0,305000,002PBB-E
Hill & Smith Holdings,GB0004270301,2015,40662.1,23146.7,05J581-E
"Hologic, Inc.",US4364401012,2015,17533.2,6098,000LR1-E
Hoya Corporation,JP3837800006,2015,23346.0,394121,05HWD2-E
HP Inc,US40434L1052,2015,60700.0,221000,000LNN-E
Huhtamäki Oyj,FI0009000459,2015,191000.0,487000,003MF9-E
Hyundai Steel Co,KR7004020004,2015,1.4157442e7,5415766,05HZ3P-E
IHS Markit Ltd.,BMG475671050,2015,509.0,20248,00G387-E
IHS Markit Ltd.,BMG475671050,2015,509.0,20248,0GCKWP-E
Imperial Logistics Ltd,ZAE000067211,2015,742883.0,104944,05HX9Z-E
Indian Oil Corporation,INE242A01010,2015,1.3564322e7,74439,003KJ3-E
Inditex,ES0148396007,2015,22996.0,Question not applicable,05HFQP-E
Indorama Ventures PCL,TH1027010004,2015,2.226176e6,1842432,06KVGK-E
INDUS Holding AG,DE0006200108,2015,143.1,51,05HR85-E
ING Group,NL0011821202,2015,21608.0,118094,001RVZ-E
Ingenico,FR0000125346,2015,7781.0,8326,001G7R-E
Inpex Corporation,JP3294460005,2015,328912.0,21406,07F597-E
Inscape Corporation,CA45769T1021,2015,3114.0,639,003SWR-E
INTER RAO UES OAO,RU000A0JPNM1,2015,8.9534858e7,Question not applicable,07B1S5-E
Investec Limited,ZAE000081949,2015,1813.0,36683,05HWY2-E
Iron Mountain Inc.,US46284V1017,2015,130267.0,130614,00G70G-E
Iron Mountain Inc.,US46284V1017,2015,130267.0,130614,0049BR-E
Isetan Mitsukoshi Holdings Ltd.,JP3894900004,2015,27349.71,239604.77,074TP4-E
Japan Airlines Corporation,JP3705200008,2015,8.557666e6,65170,0045G3-E
Japan Post Bank,JP3946750001,2015,3365.0,Question not applicable,09Q903-E
Japan Post Holdings,JP3752900005,2015,347004.3,701474.1,074SBM-E
JK Tyres & Industries,INE573A01042,2015,217246.0,209021,05JDYY-E
JSR Corporation,JP3385980002,2015,414132.0,568557,05HWN9-E
JSW Steel Ltd.,INE019A01038,2015,3.1724749e7,179922,062PTT-E
JVC KENWOOD Corporation,JP3386410009,2015,1453.0,52047,07CS4Y-E
KazMunayGas National Company JCS,KZ1C00001122,2015,1.1633948e7,2451480,06WQM2-E
Kerry Properties,BMG524401079,2015,7367.0,101351,05HX8K-E
Kingfisher,GB0033195214,2015,147153.0,246775,05HGT0-E
Kinross Gold Corporation,CA4969024047,2015,777346.0,Question not applicable,000NW6-E
Korea Gas Corp,KR7036460004,2015,456413.0,352277,05HXHR-E
Kotak Mahindra Bank,INE237A01028,2015,89.91,16976.61,05J27F-E
LG Household & Health Care,KR7051900009,2015,5917.0,37201,05HZK0-E
Liberty Global plc,GB00B8W67662,2015,54586.0,351373,00FD8L-E
Liberty Global plc,GB00B8W67662,2015,54586.0,351373,061DW8-E
LIXIL Corporation,JP3626800001,2015,547747.0,600329,05HWFM-E
LVMH,FR0000121014,2015,64468.0,344362,002LGW-E
Mahindra & Mahindra Financial Services,INE774D01024,2015,127.0,1874,06F11N-E
Mahindra Lifespace Developer Limited,INE813A01018,2015,1901.0,11459,05K4XN-E
Marico,INE196A01026,2015,3224.0,13846,05J4DJ-E
"MEGMILK SNOW BRAND Co.,Ltd.",JP3947800003,2015,134150.0,Question not applicable,0833Y1-E
Mercury NZ Limited,NZMRPE0001S2,2015,305033.0,140,007XQW-E
Metro AG,DE000BFB0019,2015,712692.0,1140221,0H06SK-E
Mitsui O.S.K. Lines Ltd,JP3362700001,2015,1.860888181e7,53545.38,05HWKV-E
Mobile TeleSystems PJSC,RU0007775219,2015,32846.0,496555,003JXR-E
Mobimo,CH0011108872,2015,9083.0,7237,05LMPT-E
"MS&AD Insurance Group Holdings, Inc.",JP3890310000,2015,26315.0,Question not applicable,09MW66-E
National Bank Of Greece,GRS003003035,2015,2040.21,63021.15,003K19-E
NatWest Group plc,GB00B7T77214,2015,28577.0,273822,0030BD-E
Neste Oyj,FI0009013296,2015,2.933e6,452000,05LP7T-E
Nidec Corporation,JP3734800000,2015,90757.33,582032.92,003HN5-E
NIKE Inc.,US6541061031,2015,37325.0,262354,000RBW-E
"Nippon Express Co., Ltd.",JP3729400006,2015,728378.0,233053,05HWG0-E
Nishimatsu Construction Co Ltd,JP3659200004,2015,54366.4,43404.88,05HXQQ-E
Norsk Hydro,NO0005052605,2015,9.932976e6,4082613,002CDF-E
Northrop Grumman Corp,US6668071029,2015,141716.0,434286,0034R9-E
Nostrum Oil & Gas,GB00BGP6Q951,2015,222546.0,5482.2,00G44L-E
Novatek OAO,RU000A0DKVS5,2015,4.4026e6,184500,05V8B0-E
Oneok Inc.,US6826801036,2015,1.9e6,Question not applicable,000SW8-E
ORPEA,FR0000184798,2015,54106.0,38722,05J77X-E
OSRAM Licht AG,DE000LED4000,2015,33300.0,,0D21QT-E
Outotec Oyj,FI0009014575,2015,4431.0,10046,06KJB5-E
Owens Corning,US6907421019,2015,2.742084e6,1572077,06KNS6-E
Paramount Group Inc,US69924R1086,2015,7755.1,62057.59,06PKPQ-E
PhosAgro OAO,RU000A0JRKT8,2015,3.010839e6,976038,07571G-E
Piaggio & C SpA,IT0003073266,2015,20388.0,42246,05L6HL-E
Pola Orbis Holdings Inc.,JP3855900001,2015,5181.2,,0808LR-E
Polymetal,JE00B6T5S470,2015,244000.0,428000,0C471F-E
Polyus PJSC,RU000A0JNAA8,2015,2.03e6,1260000,05RDSW-E
PostNL,NL0009739416,2015,40721.0,36860,063Q6G-E
PPL Corporation,US69351T1060,2015,3.0382287e7,430235,000TLW-E
ProSiebenSat.1 Media SE,DE000PSM7770,2015,2933.0,11384,003QS1-E
PSP Swiss Property AG,CH0018294154,2015,9699.0,4856,05HYW0-E
PTT,TH0646010Z00,2015,3.1115981e7,1800870,05HWNP-E
PUMA SE,DE0006969603,2015,7296.0,,05HSK3-E
Qatar National Bank,QA0006929895,2015,1286.0,36013,05NWT8-E
Randstad N.V.,NL0000379121,2015,54275.0,22132,05HX1G-E
REGAL BELOIT,US7587501039,2015,3253.32,253106,000VBT-E
Regions Financial Corporation,US7591EP1005,2015,6224.0,129815,05Z5MM-E
Renishaw,GB0007323586,2015,3830.24,17023.3,05HZJB-E
Rentokil Initial,GB00B082RF11,2015,182650.0,16329,003JV0-E
"ROHM Co., Ltd.",JP3982800009,2015,139445.3,515535.1,05HWBS-E
Rostelecom,RU0008943394,2015,220622.0,1147930,05HXL2-E
Royal Bank of Canada,CA7800871021,2015,23230.0,85049,0018FV-E
Royal Caribbean Cruises Ltd,LR0008862868,2015,4.443634e6,10813,001JWC-E
RSA Insurance Group,GB00BKKMKR23,2015,4173.0,13890,05G5M5-E
Sacyr,ES0182870214,2015,712752.7,60796.88,05HX4H-E
Samsung Fire & Marine Insurance,KR7000810002,2015,5654.0,25912,05HWK4-E
SANDEN CORPORATION,JP3336400001,2015,25551.0,105740,05HZMS-E
Shangri-La Asia,BMG8063F1068,2015,155135.0,786300,003NLB-E
Sime Darby Property Berhad,MYL5288OO005,2015,49284.14,0,07B7JV-E
Société Générale,FR0000130809,2015,35416.0,183356,05FWBG-E
"Sohgo Security Services Co., Ltd.",JP3431900004,2015,21665.0,Question not applicable,05K3DK-E
Standard Bank Group,ZAE000109815,2015,13931.0,248429,05HSJH-E
State Street Corporation,US8574771031,2015,10645.0,100861,000WX2-E
Sumitomo Bakelite Company Limited,JP3409400003,2015,89827.0,159602,05HWX0-E
"Sumitomo Mitsui Trust Holdings, Inc.",JP3892100003,2015,5002.14,43560.56,089108-E
Surge Energy Inc,CA86880Y1097,2015,201983.73,42220.9,003SKQ-E
Svenska Handelsbanken,SE0007100599,2015,28.0,10438,05G6QB-E
Swiss Steel Holding AG,CH0005795668,2015,771730.0,525934,05J68X-E
Swiss Steel Holding AG,CH0005795668,2015,771730.0,525934,05R7WH-E
T. İŞ BANKASI A.Ş.,TRAISCTR91N2,2015,3773.2,64860.1,05HWJ1-E
"Tamron Co., Ltd.",JP3471800007,2015,1458.0,Question not applicable,05J64W-E
Tata Communications,INE151A01013,2015,7778.0,187445,003DZY-E
Tata Motors,INE155A01022,2015,64400.0,323109,003QDR-E
Telefónica,ES0178430E18,2015,304857.0,2095996,05DZGP-E
Telenor Group,NO0010063308,2015,308994.0,798405,003K5P-E
"The Hartford Financial Services Group, Inc.",US4165151048,2015,19354.0,32550,0012PR-E
